state,homeownership,annual_income,debt_to_income,months_since_last_delinq,inquiries_last_12m,open_credit_lines,total_credit_limit,total_credit_utilized,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,loan_purpose,loan_amount,term,interest_rate,installment,grade,issue_month,balance,paid_total,paid_principal,paid_interest
FL,MORTGAGE,65000.0,20.33,53.0,2,17,306802,45679,2,12,2.0,17,6,22200,18,14,9,1,87.0,credit_card,12000,60,10.41,257.4,B,Mar-2018,11536.1,765.26,463.9,301.36
NY,RENT,12696.0,2.36,0.0,3,1,500,324,0,1,6.0,1,1,500,2,1,1,0,100.0,other,2500,36,11.99,83.03,B,Jan-2018,2203.89,413.48,296.11,117.37
NY,RENT,135000.0,21.78,9.0,0,17,291671,251337,7,4,22.0,17,6,46000,13,10,9,0,100.0,debt_consolidation,24000,60,11.99,533.75,B,Feb-2018,22806.46,2119.01,1193.54,925.47
PA,OWN,73000.0,25.4,0.0,4,18,130171,97996,3,7,1.0,15,5,8000,42,12,7,1,82.0,debt_consolidation,7500,36,12.62,251.34,C,Feb-2018,6799.18,994.84,700.82,294.02
MA,RENT,70000.0,12.62,28.0,0,13,94090,74215,2,3,,13,2,15500,16,11,4,0,87.0,credit_card,6025,36,10.41,195.58,B,Mar-2018,5591.32,583.26,433.68,149.58
TN,OWN,25500.0,10.24,11.0,5,13,44600,6282,0,11,2.0,13,4,27100,18,13,4,0,90.9,debt_consolidation,6000,36,10.91,196.18,B,Feb-2018,4864.96,1327.45,1135.04,192.41
OH,RENT,30000.0,26.24,0.0,1,7,34138,20537,2,3,6.0,7,3,11700,6,5,5,0,100.0,credit_card,6000,36,12.62,201.07,C,Mar-2018,5581.72,594.8,418.28,176.52
NJ,RENT,40000.0,24.66,9.0,1,24,70600,48363,12,11,11.0,24,8,29800,16,12,8,0,93.0,debt_consolidation,8000,36,9.93,257.88,B,Jan-2018,7420.19,771.23,579.81,189.42
MD,RENT,40000.0,11.4,45.0,3,6,19174,9387,1,2,2.0,6,2,3700,8,5,4,0,90.0,debt_consolidation,4700,36,19.03,172.36,D,Jan-2018,4195.1,856.63,504.9,351.73
CO,MORTGAGE,120000.0,16.81,76.0,0,9,331617,34998,1,3,,9,3,39700,5,5,4,5,95.0,debt_consolidation,36000,36,6.72,1106.98,A,Jan-2018,32347.95,4454.8,3652.05,802.75
GA,MORTGAGE,69996.0,11.34,0.0,1,11,284549,30439,1,1,4.0,11,5,55100,11,9,5,4,100.0,car,3100,36,7.35,96.22,A,Jan-2018,2709.07,477.31,390.93,86.38
TX,RENT,85000.0,13.44,0.0,1,7,60934,29540,3,1,7.0,7,3,25600,5,4,3,0,100.0,credit_card,20000,36,5.31,602.21,A,Mar-2018,18452.04,1800.73,1547.96,252.77
FL,MORTGAGE,74000.0,28.17,22.0,4,12,213393,37245,3,13,5.0,12,4,20200,28,8,6,3,88.9,debt_consolidation,12000,36,10.42,389.58,B,Jan-2018,10548.1,1940.95,1451.9,489.05
AL,MORTGAGE,50000.0,3.53,9.0,2,11,218500,5307,0,5,5.0,11,3,30000,20,10,3,3,87.5,debt_consolidation,10000,36,9.44,320.05,B,Jan-2018,8773.94,1595.01,1226.06,368.95
VA,RENT,152000.0,9.72,57.0,0,7,67907,42891,2,2,16.0,7,2,4700,11,4,3,0,66.7,debt_consolidation,24000,60,20.0,635.86,D,Jan-2018,22782.24,3257.19,1217.76,2039.43
NY,RENT,82500.0,26.58,9.0,2,11,130793,52082,3,5,3.0,11,4,50800,16,8,4,2,93.3,debt_consolidation,8000,36,7.35,248.3,A,Jan-2018,6991.22,1238.23,1008.78,229.45
TN,RENT,33250.0,24.66,100.0,5,11,64648,32435,1,6,1.0,11,3,27300,20,10,4,0,100.0,other,15000,36,6.71,461.18,A,Mar-2018,13861.74,1377.95,1138.26,239.69
NC,MORTGAGE,65000.0,13.96,0.0,1,10,32531,20468,1,8,12.0,10,5,14300,9,9,7,0,100.0,debt_consolidation,13000,36,13.59,441.73,C,Feb-2018,11801.82,1757.1,1198.18,558.92
MO,MORTGAGE,68000.0,21.43,53.0,0,13,300377,58846,7,5,13.0,13,1,19900,7,5,1,7,97.1,credit_card,16000,60,11.98,355.75,B,Mar-2018,15606.01,690.2,393.99,296.21
GA,MORTGAGE,145000.0,22.28,43.0,18,26,437791,154082,4,20,2.0,26,4,26200,33,21,13,4,97.6,home_improvement,24000,60,13.59,553.35,C,Feb-2018,22854.52,2304.0,1145.48,1158.52
SC,MORTGAGE,74000.0,29.44,48.0,3,22,195823,49814,2,11,1.0,22,10,19400,22,18,16,2,93.3,debt_consolidation,15000,36,17.47,538.31,D,Feb-2018,13692.04,2124.12,1307.96,816.16
CA,RENT,160000.0,13.32,40.0,0,11,95978,50846,3,1,,11,1,13700,26,8,1,1,80.6,small_business,40000,36,6.71,1229.79,A,Mar-2018,36964.72,3674.46,3035.28,639.18
ID,MORTGAGE,83819.67,19.42,27.0,3,25,383920,50846,1,2,5.0,25,10,52800,31,21,14,2,94.4,other,1500,36,9.43,48.01,B,Mar-2018,1390.48,142.46,109.52,32.94
FL,RENT,58000.0,17.96,47.0,1,8,177193,34708,2,6,11.0,8,4,7200,12,4,4,3,85.2,debt_consolidation,6000,36,14.08,205.3,C,Feb-2018,5450.83,836.19,549.17,287.02
NC,OWN,68000.0,19.56,0.0,3,27,412031,62800,2,16,8.0,27,5,81800,27,24,7,1,100.0,debt_consolidation,6500,36,6.07,197.95,A,Mar-2018,6002.81,591.66,497.19,94.47
CA,RENT,160000.0,6.59,59.0,1,7,44191,26651,2,6,11.0,7,5,20400,10,5,5,0,66.7,debt_consolidation,35000,60,17.47,878.71,D,Mar-2018,33876.29,2685.28,1123.71,1561.57
FL,MORTGAGE,55000.0,31.02,0.0,5,11,339348,125381,2,4,5.0,11,3,17600,8,8,5,2,100.0,home_improvement,5000,36,6.72,153.75,A,Jan-2018,4364.17,766.88,635.83,131.05
NY,MORTGAGE,195000.0,6.67,6.0,1,18,49496,23178,2,9,1.0,18,6,10550,23,16,11,0,72.0,debt_consolidation,16300,36,12.62,546.24,C,Feb-2018,14776.91,2173.53,1523.09,650.44
MS,OWN,168000.0,11.32,0.0,1,6,425003,118048,2,5,5.0,6,2,64000,15,3,2,4,100.0,debt_consolidation,35000,60,9.93,742.45,B,Feb-2018,33166.09,2921.53,1833.91,1087.62
RI,RENT,58800.0,16.71,42.0,7,8,58092,47174,1,6,5.0,8,2,9300,14,7,3,3,80.8,other,9600,36,9.93,309.45,B,Feb-2018,8593.33,1302.21,1006.67,295.54
TN,MORTGAGE,70000.0,14.06,0.0,4,14,253219,23226,1,8,0.0,14,3,67500,13,12,3,8,100.0,credit_card,10000,36,6.72,307.5,A,Feb-2018,8985.52,1220.67,1014.48,206.19
DC,RENT,125000.0,22.99,0.0,0,11,150792,95287,3,3,14.0,11,8,77900,19,8,8,0,100.0,debt_consolidation,35000,36,11.99,1162.34,B,Jan-2018,30854.83,5753.42,4145.17,1608.25
MN,MORTGAGE,113213.25,12.96,0.0,0,6,271895,39912,1,3,17.0,6,1,22000,6,4,3,2,100.0,home_improvement,40000,60,9.93,848.51,B,Jan-2018,37369.86,4220.48,2630.14,1590.34
SC,MORTGAGE,50000.0,11.02,0.0,2,5,24900,14353,1,2,2.0,5,1,3000,6,4,4,0,100.0,vacation,4000,36,13.58,135.9,C,Mar-2018,3725.01,401.66,274.99,126.67
TX,MORTGAGE,190000.0,28.54,0.0,3,12,604879,156411,5,4,0.0,12,2,61200,8,5,4,4,100.0,debt_consolidation,7925,36,11.99,263.19,B,Jan-2018,6986.4,1305.39,938.6,366.79
VA,RENT,76800.0,5.25,0.0,1,9,16432,7977,1,7,8.0,9,6,11200,9,8,6,0,100.0,debt_consolidation,8000,36,18.45,291.03,D,Mar-2018,7488.12,864.89,511.88,353.01
NV,MORTGAGE,75000.0,22.98,52.0,0,8,426006,30208,3,3,17.0,8,2,21000,9,4,4,3,92.0,credit_card,9000,36,6.72,276.75,A,Jan-2018,8086.97,1103.64,913.03,190.61
MA,RENT,166000.0,9.83,25.0,2,10,118466,44138,3,7,1.0,10,6,51400,9,7,6,0,92.9,credit_card,6000,36,5.31,180.67,A,Mar-2018,5535.59,540.24,464.41,75.83
CA,RENT,60000.0,20.1,0.0,0,9,60949,31712,1,3,,9,4,18000,10,8,7,0,100.0,debt_consolidation,11000,36,7.34,341.37,A,Mar-2018,10450.15,673.77,549.85,123.92
MD,RENT,80000.0,13.51,0.0,0,7,54159,34059,2,4,,7,3,28900,9,5,3,0,100.0,other,3600,36,6.72,110.7,A,Feb-2018,3234.79,441.46,365.21,76.25
FL,MORTGAGE,66150.0,35.06,10.0,1,19,320788,51279,2,4,5.0,19,7,38300,20,16,16,2,96.9,debt_consolidation,25000,36,15.05,867.25,C,Feb-2018,22743.15,3448.1,2256.85,1191.25
FL,RENT,13200.0,34.55,51.0,0,11,20754,8400,1,4,,11,4,5500,12,10,6,0,87.5,debt_consolidation,10000,60,26.3,301.19,E,Feb-2018,9660.96,1190.15,339.04,851.11
LA,MORTGAGE,31000.0,19.47,0.0,4,8,51895,28418,2,5,3.0,8,1,21900,7,6,2,0,100.0,small_business,15000,36,7.35,465.57,A,Feb-2018,13491.43,1856.16,1508.57,347.59
CA,MORTGAGE,300000.0,14.61,0.0,1,11,770922,158201,2,5,5.0,11,4,59900,11,7,6,4,100.0,debt_consolidation,24000,60,9.93,509.11,B,Jan-2018,22421.54,2519.07,1578.46,940.61
OK,MORTGAGE,125000.0,21.17,0.0,0,11,282300,44487,2,0,,11,4,46600,9,8,5,2,100.0,debt_consolidation,24000,36,5.32,722.76,A,Jan-2018,20890.75,3635.08,3109.25,525.83
CA,RENT,74000.0,21.29,9.0,1,11,118862,67919,1,4,9.0,11,6,68500,13,9,7,0,89.5,credit_card,18000,36,13.59,611.62,C,Jan-2018,16341.0,2432.89,1659.0,773.89
KS,MORTGAGE,100500.0,20.68,59.0,6,22,149818,74764,3,5,2.0,22,9,75000,28,19,11,4,90.7,credit_card,40000,60,7.96,810.3,A,Mar-2018,38354.23,2395.52,1645.77,749.75
TX,MORTGAGE,57000.0,16.48,0.0,4,10,201612,32308,1,7,4.0,10,5,15100,8,8,6,1,100.0,debt_consolidation,12000,36,16.01,421.95,C,Mar-2018,11203.92,1255.18,796.08,459.1
NY,RENT,38000.0,34.59,0.0,1,20,125789,97737,10,4,10.0,20,5,34000,12,10,9,0,100.0,debt_consolidation,10000,36,14.08,342.17,C,Jan-2018,8849.12,1695.21,1150.88,544.33
WA,MORTGAGE,85000.0,16.24,13.0,3,12,240500,27846,1,4,0.0,11,4,14150,16,9,5,2,77.0,debt_consolidation,18000,60,11.99,400.31,B,Jan-2018,16875.45,1977.57,1124.55,853.02
CO,MORTGAGE,82416.0,19.06,0.0,2,22,253672,110542,9,2,4.0,22,6,18500,19,11,9,2,100.0,home_improvement,30000,36,15.05,1040.7,C,Feb-2018,27291.78,4137.72,2708.22,1429.5
UT,RENT,82000.0,14.25,0.0,0,14,66782,32474,4,4,21.0,14,2,17100,15,10,4,0,100.0,debt_consolidation,12000,36,9.93,386.82,B,Feb-2018,10835.57,1567.14,1164.43,402.71
TX,RENT,160000.0,21.92,19.0,3,8,238069,216560,2,4,10.0,8,4,30000,8,6,5,2,95.2,credit_card,32000,36,9.93,1031.5,B,Feb-2018,28894.92,4108.35,3105.08,1003.27
CA,OWN,130000.0,4.94,6.0,3,13,514902,15548,0,5,2.0,13,6,34700,18,12,9,4,93.1,debt_consolidation,40000,60,12.61,902.16,C,Feb-2018,38539.28,2678.46,1460.72,1217.74
NY,RENT,80000.0,5.81,36.0,0,3,26784,14102,1,2,,3,2,20700,12,2,2,0,90.9,debt_consolidation,6000,36,11.99,199.26,B,Feb-2018,5434.35,787.05,565.65,221.4
MI,MORTGAGE,162000.0,22.72,48.0,11,38,487412,274405,12,19,4.0,38,11,85200,33,24,17,1,98.3,credit_card,15000,36,11.98,498.08,B,Mar-2018,13944.54,1484.26,1055.46,428.8
CA,RENT,62000.0,29.87,0.0,3,18,91692,33313,2,8,1.0,18,10,47600,22,16,13,0,100.0,debt_consolidation,30000,60,13.59,691.69,C,Jan-2018,28199.99,3435.8,1800.01,1635.79
NY,RENT,152000.0,15.95,0.0,1,6,321662,58562,2,2,11.0,6,2,47000,5,2,2,6,100.0,debt_consolidation,21925,36,10.91,716.87,B,Feb-2018,21925.0,0.0,0.0,0.0
VA,RENT,140000.0,9.01,0.0,1,4,54543,33950,1,2,5.0,4,3,29300,13,3,3,3,100.0,debt_consolidation,40000,36,10.91,1307.85,B,Feb-2018,32171.45,9001.08,7828.55,1172.53
MA,RENT,50000.0,31.28,52.0,0,8,53202,24889,2,1,,8,3,10000,9,6,6,0,93.3,debt_consolidation,8000,36,19.03,293.37,D,Jan-2018,7140.66,1458.39,859.34,599.05
MA,RENT,68000.0,29.03,23.0,0,15,87986,57436,6,5,16.0,15,4,27600,9,9,8,0,93.8,credit_card,18000,36,6.71,553.41,A,Mar-2018,16634.11,1646.81,1365.89,280.92
WA,MORTGAGE,75000.0,12.0,33.0,0,8,470638,149424,2,1,19.0,8,3,8000,5,5,4,1,86.7,home_improvement,21000,60,9.93,445.47,B,Jan-2018,19618.86,2215.77,1381.14,834.63
NJ,RENT,70000.0,21.79,37.0,0,22,84153,68930,14,5,,22,5,21000,8,8,5,0,94.3,debt_consolidation,18000,36,14.07,615.81,C,Mar-2018,16771.43,1903.71,1228.57,675.14
MD,MORTGAGE,70000.0,21.41,11.0,0,19,565377,231673,7,8,20.0,19,3,3900,13,11,7,2,92.0,debt_consolidation,10000,36,17.09,356.98,D,Feb-2018,9347.1,1061.45,652.9,408.55
AR,MORTGAGE,51000.0,19.32,0.0,2,3,203258,48820,1,7,7.0,3,1,17400,11,1,1,1,100.0,credit_card,15000,36,10.91,490.45,B,Feb-2018,13564.27,1943.62,1435.73,507.89
CA,RENT,120000.0,14.24,39.0,0,20,93000,30569,1,4,16.0,20,7,41200,32,19,11,0,94.7,credit_card,20000,36,6.08,609.17,A,Jan-2018,17434.95,3086.38,2565.05,521.33
SC,MORTGAGE,58000.0,3.72,30.0,2,6,266417,12488,2,5,6.0,6,2,3900,4,3,2,2,71.4,debt_consolidation,5000,36,10.91,163.49,B,Jan-2018,4521.4,650.93,478.6,172.33
NY,RENT,80000.0,9.81,6.0,0,7,29227,29442,6,1,15.0,6,1,6200,2,1,1,0,77.8,debt_consolidation,10000,60,24.85,292.64,E,Jan-2018,8568.16,2156.75,1431.84,724.91
VA,MORTGAGE,68000.0,32.51,0.0,0,12,154465,76428,3,6,17.0,12,3,47000,18,9,5,1,100.0,other,3000,36,6.08,91.38,A,Jan-2018,2615.22,454.37,384.78,69.59
CA,RENT,160000.0,6.69,0.0,2,11,79459,75476,4,8,2.0,11,3,4100,9,7,5,0,100.0,credit_card,12000,60,12.61,270.65,C,Mar-2018,11154.62,1203.54,845.38,358.16
NY,RENT,46000.0,7.8,0.0,0,10,64350,34481,1,2,23.0,10,3,27800,14,9,6,0,100.0,debt_consolidation,20800,36,6.72,639.59,A,Jan-2018,16837.83,4484.47,3962.17,522.3
OH,MORTGAGE,50000.0,25.71,32.0,0,17,96313,32621,2,6,14.0,17,4,12700,15,14,10,1,95.5,debt_consolidation,10000,36,9.44,320.05,B,Jan-2018,8773.94,1595.01,1226.06,368.95
NC,RENT,70000.0,22.35,0.0,1,22,171805,42877,1,9,7.0,22,9,122600,32,21,11,0,100.0,other,20000,36,6.71,614.9,A,Mar-2018,18482.35,1829.79,1517.65,312.14
SC,MORTGAGE,95000.0,18.47,0.0,0,6,323589,47467,3,2,23.0,6,2,41000,10,2,2,4,100.0,debt_consolidation,37000,60,10.42,793.81,B,Jan-2018,34595.98,3947.63,2404.02,1543.61
IN,RENT,144000.0,5.57,24.0,1,10,62132,15684,1,6,8.0,10,4,24200,38,9,5,0,65.9,debt_consolidation,6000,36,6.72,184.5,A,Feb-2018,5391.31,735.76,608.69,127.07
NY,OWN,30000.0,29.52,0.0,0,11,60883,31896,1,1,17.0,11,3,20400,11,10,5,0,100.0,credit_card,10000,36,9.93,322.35,B,Jan-2018,8782.01,1600.72,1217.99,382.73
MD,MORTGAGE,312221.0,19.29,0.0,0,31,920884,256949,10,6,15.0,31,9,49400,24,16,12,5,100.0,debt_consolidation,20000,36,6.72,614.99,A,Feb-2018,17971.08,2452.49,2028.92,423.57
TX,MORTGAGE,110000.0,17.98,56.0,2,10,367911,60513,6,1,1.0,10,1,13200,6,3,2,2,96.3,debt_consolidation,18000,60,9.44,377.51,B,Jan-2018,16801.75,1878.11,1198.25,679.86
LA,MORTGAGE,50000.0,18.1,0.0,1,12,93306,31110,3,6,2.0,12,3,48500,15,9,3,2,100.0,debt_consolidation,25000,60,12.61,563.85,C,Mar-2018,24394.55,1136.46,605.45,531.01
KY,RENT,35000.0,1.71,0.0,1,2,1000,778,0,2,2.0,2,2,1000,2,2,2,0,100.0,debt_consolidation,5000,36,21.45,189.54,D,Feb-2018,4588.46,772.64,411.54,361.1
VA,MORTGAGE,80000.0,5.81,35.0,1,13,214600,13327,0,5,10.0,13,3,31000,36,12,4,3,86.4,home_improvement,6000,36,9.43,192.01,B,Feb-2018,5413.69,764.9,586.31,178.59
NY,MORTGAGE,85000.0,7.92,0.0,1,6,53943,25336,1,2,2.0,6,1,24000,17,5,3,5,100.0,debt_consolidation,23000,60,9.92,487.78,B,Mar-2018,22099.66,1450.66,900.34,550.32
GA,MORTGAGE,64655.0,14.16,28.0,1,10,107432,10692,1,6,6.0,10,4,4600,8,8,7,1,91.7,debt_consolidation,3025,36,19.42,111.53,D,Mar-2018,2834.22,328.06,190.78,137.28
MA,RENT,75000.0,15.58,0.0,10,7,76995,73884,2,2,8.0,7,4,16300,5,5,4,1,100.0,debt_consolidation,25000,36,14.08,855.42,C,Feb-2018,22711.77,3372.79,2288.23,1084.56
KY,RENT,32000.0,19.39,49.0,0,3,17000,12346,0,1,,3,2,16000,9,3,2,1,80.0,debt_consolidation,25000,60,20.0,662.35,D,Jan-2018,23730.52,3283.97,1269.48,2014.49
MI,RENT,60000.0,10.96,67.0,7,2,30741,24730,1,1,6.0,2,1,8500,2,1,1,0,80.0,credit_card,5000,36,9.93,161.18,B,Jan-2018,4390.98,803.14,609.02,194.12
TX,OWN,100000.0,16.54,0.0,0,5,55685,43346,2,1,,5,3,27300,3,3,3,2,100.0,debt_consolidation,20000,36,7.35,620.75,A,Jan-2018,17478.04,3095.58,2521.96,573.62
CT,MORTGAGE,52000.0,28.25,0.0,12,10,78554,53045,4,5,1.0,10,2,11800,8,6,5,0,100.0,credit_card,6000,36,13.59,203.88,C,Feb-2018,5446.97,806.46,553.03,253.43
TX,MORTGAGE,300000.0,13.03,23.0,3,14,864396,160922,8,8,6.0,14,4,47400,8,5,5,3,87.5,credit_card,19000,36,7.96,595.05,A,Mar-2018,18058.85,1223.72,941.15,282.57
OH,MORTGAGE,140000.0,15.02,0.0,1,18,363123,75851,3,0,7.0,18,6,112500,20,14,6,4,100.0,credit_card,40000,36,5.31,1204.42,A,Mar-2018,36904.08,3601.46,3095.92,505.54
UT,RENT,24000.0,17.65,58.0,0,6,23200,13415,0,2,,6,4,19200,7,6,5,8,80.0,debt_consolidation,10000,36,10.41,324.61,B,Mar-2018,9280.21,968.05,719.79,248.26
MD,MORTGAGE,116365.0,12.6,0.0,2,11,483332,37067,3,2,0.0,11,1,23900,9,7,2,3,100.0,debt_consolidation,40000,60,9.44,838.91,B,Jan-2018,37337.22,4142.11,2662.78,1479.33
PA,MORTGAGE,45000.0,17.89,55.0,5,26,239710,135938,12,12,1.0,26,6,20900,22,13,9,2,97.8,credit_card,18000,60,13.58,414.92,C,Mar-2018,17359.14,1217.6,640.86,576.74
PA,OWN,16848.0,29.7,49.0,1,5,11266,7389,1,2,0.0,5,3,5400,6,4,4,0,90.0,debt_consolidation,6500,36,23.88,254.61,E,Mar-2018,6116.69,746.58,383.31,363.27
GA,RENT,25000.0,8.69,0.0,1,8,15500,6054,0,3,4.0,8,3,12700,9,8,4,0,100.0,credit_card,6000,36,13.59,203.88,C,Jan-2018,5304.78,1014.87,695.22,319.65
MD,RENT,56912.0,17.36,74.0,4,11,78289,36562,2,8,4.0,11,3,19400,11,9,5,0,95.0,debt_consolidation,12000,36,6.71,368.94,A,Mar-2018,11089.41,1088.93,910.59,178.34
NJ,MORTGAGE,135000.0,4.18,0.0,1,8,53900,13397,0,1,1.0,8,6,53900,11,8,6,0,100.0,debt_consolidation,13000,60,12.62,293.27,C,Feb-2018,12388.02,1075.78,611.98,463.8
CA,MORTGAGE,54000.0,20.51,29.0,3,7,336575,37169,2,4,3.0,7,3,15300,10,4,3,4,91.3,credit_card,10000,36,9.44,320.05,B,Feb-2018,9023.01,1267.09,976.99,290.1
CA,OWN,115000.0,22.76,53.0,0,7,121021,100778,1,5,15.0,7,3,25700,7,5,3,0,88.2,credit_card,35000,36,15.05,1214.15,C,Jan-2018,31025.59,6012.22,3974.41,2037.81
TX,RENT,60000.0,5.56,89.0,0,5,10000,7749,0,1,15.0,5,3,7100,10,5,5,0,95.5,other,8000,36,9.93,257.88,B,Jan-2018,7025.61,1284.99,974.39,310.6
FL,OWN,42780.0,21.6,0.0,1,8,56600,15359,2,6,3.0,8,2,11800,9,6,3,0,100.0,debt_consolidation,20000,60,18.06,508.53,D,Jan-2018,19150.95,2014.05,849.05,1165.0
KS,MORTGAGE,110000.0,17.85,22.0,5,19,251721,233230,3,11,1.0,19,6,70900,30,16,11,0,88.5,credit_card,30000,36,16.01,1054.86,C,Mar-2018,27931.95,3212.9,2068.05,1144.85
CA,MORTGAGE,39000.0,5.23,49.0,5,12,168337,3907,0,13,6.0,12,2,7900,19,11,5,1,88.0,debt_consolidation,5000,36,11.99,166.05,B,Feb-2018,4528.63,660.87,471.37,189.5
FL,MORTGAGE,49000.0,11.68,0.0,5,22,243107,14255,2,9,2.0,21,6,51100,24,19,8,1,100.0,home_improvement,5000,36,9.43,160.01,B,Mar-2018,4634.99,474.79,365.01,109.78
CT,RENT,63000.0,13.11,0.0,2,22,73117,28831,1,9,1.0,22,5,30700,26,20,6,1,100.0,debt_consolidation,21000,36,11.99,697.41,B,Jan-2018,18512.98,3563.99,2487.02,1076.97
IN,MORTGAGE,35000.0,1.3,0.0,7,7,127609,1933,0,4,3.0,7,1,12500,24,6,1,5,100.0,debt_consolidation,2500,36,5.32,75.29,A,Jan-2018,2023.05,525.71,476.95,48.76
NC,OWN,80000.0,12.77,0.0,0,9,47100,28942,0,3,,9,5,40400,15,9,7,0,100.0,debt_consolidation,25000,60,12.62,563.98,C,Feb-2018,23776.62,2220.86,1223.38,997.48
FL,MORTGAGE,75000.0,25.79,29.0,1,17,382076,56682,2,3,7.0,17,4,14800,17,14,11,2,95.7,home_improvement,3600,36,15.05,124.89,C,Jan-2018,3191.17,621.44,408.83,212.61
GA,RENT,70000.0,13.65,0.0,2,7,33189,22578,2,5,9.0,7,3,9600,7,5,3,0,100.0,credit_card,10000,36,15.05,346.9,C,Jan-2018,8347.93,2211.58,1652.07,559.51
FL,RENT,60000.0,8.3,26.0,0,4,17359,10091,1,3,19.0,4,0,1000,3,3,1,0,75.0,car,6500,36,10.42,211.03,B,Jan-2018,5713.52,1051.39,786.48,264.91
CA,MORTGAGE,75000.0,3.06,27.0,3,9,534372,6202,0,6,8.0,9,7,44100,7,7,7,1,100.0,debt_consolidation,10000,36,6.72,307.5,A,Feb-2018,8985.61,1226.27,1014.39,211.88
WI,MORTGAGE,42000.0,2.03,0.0,0,2,4300,2716,0,1,15.0,2,2,4300,4,2,2,0,100.0,major_purchase,8000,36,7.35,248.3,A,Jan-2018,6991.22,1234.97,1008.78,226.19
VT,RENT,55000.0,3.93,0.0,3,4,4300,3323,0,3,4.0,4,2,1600,5,4,4,0,100.0,other,3500,36,20.39,130.77,D,Feb-2018,3207.45,515.15,292.55,222.6
CA,RENT,60000.0,29.4,0.0,1,5,88084,49084,2,3,10.0,5,3,37700,10,3,3,2,100.0,debt_consolidation,32000,36,6.08,974.67,A,Feb-2018,28725.07,3877.06,3274.93,602.13
MI,RENT,84000.0,15.23,96.0,1,13,74900,24189,1,3,0.0,13,4,50700,18,12,4,0,94.7,debt_consolidation,30000,36,9.93,967.03,B,Mar-2018,27825.77,2884.54,2174.23,710.31
LA,MORTGAGE,27000.0,17.56,40.0,0,5,17400,12400,0,2,20.0,5,3,13000,9,5,5,0,88.9,debt_consolidation,8400,36,20.39,313.85,D,Mar-2018,8054.85,637.22,345.15,292.07
WA,MORTGAGE,51000.0,22.54,0.0,7,8,358161,45893,1,6,10.0,8,3,5600,7,6,5,2,100.0,debt_consolidation,6000,36,13.58,203.85,C,Mar-2018,3566.39,2602.5,2433.61,168.89
NV,RENT,22114.0,11.07,0.0,0,4,20600,7064,0,10,,4,3,19700,9,4,4,0,100.0,credit_card,10000,36,5.31,301.11,A,Feb-2018,9226.01,915.13,773.99,141.14
KY,MORTGAGE,53000.0,19.9,0.0,2,11,47923,29258,3,10,8.0,11,2,11500,8,8,6,0,100.0,debt_consolidation,10000,36,16.02,351.67,C,Feb-2018,9109.69,1397.78,890.31,507.47
FL,MORTGAGE,55000.0,11.5,24.0,5,11,230889,32952,2,10,9.0,11,2,11400,10,8,2,1,93.8,debt_consolidation,16000,60,18.06,406.82,D,Feb-2018,15320.78,1587.15,679.22,907.93
FL,RENT,69000.0,22.43,43.0,0,13,73031,48611,1,1,,13,5,23600,20,12,6,0,81.5,debt_consolidation,22000,60,19.03,571.06,D,Feb-2018,21091.26,2260.98,908.74,1352.24
ID,OWN,50000.0,31.35,0.0,1,11,86930,49555,2,2,12.0,11,2,24900,13,9,6,1,100.0,credit_card,10000,60,16.02,243.29,C,Jan-2018,9436.2,1198.65,563.8,634.85
FL,RENT,75341.0,8.38,0.0,0,7,20924,10800,1,2,,7,3,7800,5,5,4,0,100.0,credit_card,10000,36,9.93,322.35,B,Feb-2018,9029.64,1278.37,970.36,308.01
TX,MORTGAGE,117000.0,9.97,0.0,4,10,277533,57505,6,6,1.0,10,2,17300,3,3,2,2,100.0,debt_consolidation,35000,60,13.59,806.97,C,Jan-2018,32900.0,4008.43,2100.0,1908.43
TX,MORTGAGE,88932.0,17.42,0.0,0,9,226673,41134,2,1,,9,5,38300,6,6,5,1,100.0,credit_card,14000,60,9.93,296.98,B,Jan-2018,13079.24,1477.18,920.76,556.42
FL,MORTGAGE,67000.0,30.54,44.0,1,9,280934,62759,3,3,3.0,9,3,26800,6,4,3,3,94.7,credit_card,19525,60,20.0,517.3,D,Jan-2018,18533.07,2543.11,991.93,1551.18
IL,RENT,50000.0,6.51,6.0,1,11,29725,9263,1,5,3.0,11,4,24300,13,10,5,0,94.4,credit_card,7800,36,5.32,234.9,A,Jan-2018,6993.38,937.29,806.62,130.67
MI,RENT,36000.0,20.98,0.0,1,8,50999,14555,0,5,8.0,8,3,16300,8,7,7,0,100.0,major_purchase,28600,60,26.77,869.39,E,Mar-2018,27890.29,2523.1,709.71,1813.39
PA,OWN,18000.0,19.27,0.0,1,8,62000,11744,0,3,12.0,8,4,32800,21,7,5,1,100.0,other,2500,36,7.34,77.59,A,Mar-2018,2311.96,230.73,188.04,42.69
CA,RENT,76000.0,9.54,4.0,1,8,276617,17221,1,2,9.0,8,2,17000,11,6,2,1,87.5,debt_consolidation,30000,36,15.05,1040.7,C,Feb-2018,27291.78,4137.72,2708.22,1429.5
